latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-12.02473,-43.52013,305.6,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.8,3.5,N
-12.01923,-43.42095,311.8,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.3,1.9,N
-12.01826,-43.42563,316.6,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,2.2,N
-12.01718,-43.43085,304.3,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.3,2.2,N
-12.01252,-43.45346,311.4,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,2.1,N
-12.00851,-43.47289,308.4,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,2,N
-12.00758,-43.47741,308.2,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,2.9,N
-12.00648,-43.4514,310.9,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,2.1,N
-12.00324,-43.46707,309.1,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.2,2,N
-12.03083,-43.50503,306.8,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.5,1.2,N
-12.02984,-43.51007,309.8,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.6,2.5,N
-12.02786,-43.52008,308.4,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.2,1.9,N
-12.02165,-43.51867,307.4,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,2.1,N
-12.02162,-43.42101,308.7,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.4,1.4,N
-12.02072,-43.42552,310.8,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.1,1.4,N
-12.01052,-43.47682,305,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.8,1.9,N
-12.01465,-43.42361,311.1,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292,1.3,N
-12.01361,-43.42883,308.7,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.5,2.5,N
-12.00914,-43.45131,315.7,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.3,2,N
-12.00805,-43.45676,309.5,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,2,N
-12.00605,-43.46679,305.4,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,2.8,N
-12.00507,-43.47169,307.4,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.1,2.6,N
-11.67419,-44.59587,314.1,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.1,4.7,N
-11.67545,-44.58989,323.9,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.1,3.9,N
-11.66754,-44.59442,312.2,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.6,2.5,N
-11.67949,-44.59033,310.9,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.2,1.2,N
-11.67827,-44.59632,302.5,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.2,1.2,N
-11.67283,-44.58887,311.7,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.6,1.9,N
-11.67161,-44.59486,318,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.7,1.9,N
-11.6704,-44.60085,304.1,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.5,2.7,N
-11.66496,-44.59338,302.5,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.2,1.9,N
-11.89375,-43.42652,317.9,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.1,1.6,N
-11.8875,-43.42545,307.5,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.8,1.6,N
-11.87813,-43.40776,305,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,2.1,N
-11.46526,-44.09072,301.4,0.59,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.9,0.7,N
-11.45877,-44.08936,300.2,0.59,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,290,0.7,N
-11.45343,-44.08242,302,0.59,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,290,2.2,N
-11.4665,-44.09406,301.6,0.6,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,290,1,N
-11.46,-44.09266,308.3,0.6,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.1,1,N
-12.40171,-38.34438,305.7,0.48,0.48,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.4,1.7,N
-12.39728,-38.34351,316,0.48,0.48,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,1.7,N
-11.43668,-43.31221,304.6,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.5,2.1,N
-11.43569,-43.31717,308.7,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.4,2.9,N
-10.86849,-45.5927,302.9,0.76,0.77,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.4,2.9,N
-10.88019,-45.09051,329.1,0.71,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.9,4.7,N
-10.72126,-45.13131,303.6,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.1,4.1,N
-10.71858,-45.14416,300.6,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.6,7.3,N
-10.71993,-45.1377,349.2,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.5,7.3,N
-10.71292,-45.13638,308.5,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.8,3.8,N
-10.71433,-45.12965,323.9,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.9,4.4,N
-10.70731,-45.12838,313.9,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.6,4.4,N
-10.7059,-45.13511,301.7,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.4,3.8,N
-10.66085,-45.31472,302.5,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.5,2.3,N
-10.6595,-45.32115,303,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.5,3.5,N
-10.8006,-44.61329,301.9,0.66,0.73,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.7,1.5,N
-10.79937,-44.61922,308.8,0.66,0.73,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.6,1.5,N
-10.65688,-45.29863,308.9,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.8,6.2,N
-10.65544,-45.30547,301.6,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.4,2.3,N
-10.65393,-45.31258,302.4,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.3,2.3,N
-10.65253,-45.31926,308.5,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.8,3.5,N
-10.72291,-45.13128,298.1,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.1,3.8,N
-10.72033,-45.14406,308.1,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.3,10.5,N
-10.72162,-45.13765,333,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.6,3.8,N
-10.71598,-45.12956,320,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.6,3.8,N
-10.71464,-45.1362,323.5,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.7,3.8,N
-10.709,-45.12812,317.2,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.8,3,N
-10.70763,-45.13488,310.6,0.72,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.5,3,N
-10.80457,-44.61953,309,0.66,0.73,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.4,1.4,N
-10.79787,-44.61774,305,0.66,0.73,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.2,0.9,N
-10.65964,-45.29881,312.6,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.9,4,N
-10.65676,-45.31295,302.8,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.5,2.4,N
-10.65545,-45.31936,308.2,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.1,2.4,N
-10.65113,-45.30449,310.8,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.6,4,N
-10.64819,-45.31886,302.7,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,291,2.4,N
-10.64523,-45.29739,302.7,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.5,3.5,N
-10.76219,-44.31253,310.9,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.1,1.4,N
-10.75556,-44.31101,307.1,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.4,1.4,N
-10.75968,-44.31256,318.4,0.63,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.8,3.1,N
-10.73828,-44.17841,304.9,0.62,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.5,1,N
-10.7316,-44.17735,303.4,0.62,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.3,1,N
-10.73046,-44.18298,303.4,0.62,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.3,3.4,N
-10.72618,-44.17014,302.5,0.62,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.8,0.8,N
-10.67333,-44.03699,306.4,0.61,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,2.2,N
-10.6722,-44.04263,311.8,0.61,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.1,2.2,N
-10.67105,-44.04832,306.3,0.61,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.6,2.2,N
-10.66682,-44.03532,316.6,0.61,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,2.2,N
-10.61992,-44.11502,301.4,0.62,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.2,1.2,N
-10.61884,-44.12052,309.4,0.62,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.9,2.2,N
-10.07518,-45.48471,313.6,0.77,0.78,2020-10-02,0324,N,VIIRS,n,2.0NRT,294.1,7.2,N
-10.07664,-45.47755,326.5,0.77,0.78,2020-10-02,0324,N,VIIRS,n,2.0NRT,295.1,6,N
-10.06962,-45.47519,313.6,0.77,0.78,2020-10-02,0324,N,VIIRS,n,2.0NRT,294.9,6,N
-10.06815,-45.4824,320.6,0.77,0.78,2020-10-02,0324,N,VIIRS,n,2.0NRT,295.5,7.2,N
-10.06128,-45.47935,309.9,0.77,0.78,2020-10-02,0324,N,VIIRS,n,2.0NRT,294.1,13.9,N
-10.063,-45.47093,356.1,0.77,0.78,2020-10-02,0324,N,VIIRS,n,2.0NRT,296.3,14,N
-10.46113,-42.46447,310,0.49,0.65,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.8,1.1,N
-10.45514,-42.46323,310.6,0.49,0.65,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.4,1.1,N
-10.45426,-42.46778,304.9,0.49,0.65,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,1.1,N
-9.51422,-45.1805,306,0.76,0.77,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.8,3.3,N
-9.51277,-45.18751,313,0.76,0.77,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.7,5,N
-9.52632,-45.22025,313.8,0.76,0.77,2020-10-02,0324,N,VIIRS,n,2.0NRT,294.2,4.5,N
-9.51918,-45.21869,308.2,0.76,0.77,2020-10-02,0324,N,VIIRS,n,2.0NRT,294.2,3.6,N
-10.82528,-37.16523,304.1,0.43,0.46,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.6,0.9,N
-9.4466,-44.36729,305.9,0.67,0.74,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.1,2.3,N
-9.44372,-44.34597,308.1,0.67,0.74,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.5,1.7,N
-9.44242,-44.35254,303.3,0.67,0.74,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.2,1.7,N
-9.44111,-44.35914,308.5,0.67,0.74,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.6,2.3,N
-9.50303,-43.57152,307.3,0.6,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.4,1.7,N
-9.49762,-43.56452,308.3,0.6,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.9,3.3,N
-9.49654,-43.57004,308.4,0.6,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,291,2.9,N
-9.4933,-43.58667,307.7,0.6,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.4,2,N
-9.48681,-43.58521,305.1,0.6,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.3,2,N
-9.48572,-43.59079,305.9,0.6,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.6,3.2,N
-8.98454,-44.83171,319,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.9,3.9,N
-8.98882,-44.83084,303.8,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.7,1.6,N
-8.9818,-44.82918,309.8,0.74,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.3,1.6,N
-9.65766,-40.58192,312.8,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,0.9,N
-9.65702,-40.58545,302.7,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.8,0.7,N
-9.49164,-40.31341,315.4,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.4,1.9,N
-9.44559,-40.41385,303.9,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.6,0.5,N
-9.44023,-40.4128,309.9,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,294.2,0.6,N
-9.40742,-40.41003,310.2,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.3,3.1,N
-9.40998,-40.39635,339,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.8,31,N
-9.40934,-40.39976,339.6,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,305.4,31,N
-9.4087,-40.40317,367,0.37,0.58,2020-10-02,0324,N,VIIRS,h,2.0NRT,300,36.9,N
-9.40806,-40.4066,332.3,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.6,36.9,N
-9.40461,-40.39535,313.6,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.3,31,N
-9.40398,-40.39875,354.8,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,305.4,31,N
-9.40334,-40.40216,356.3,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,296.7,36.9,N
-9.40238,-40.39759,304.3,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.6,0.7,N
-9.40177,-40.401,306.7,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.9,1.2,N
-9.3712,-40.41652,317.9,0.37,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.2,1.6,N
-8.92039,-41.16315,303.7,0.43,0.62,2020-10-02,0324,N,VIIRS,n,2.0NRT,293,0.6,N
-8.91965,-41.16705,305.3,0.43,0.62,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.2,1.2,N
-8.91471,-41.16209,304.1,0.43,0.62,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.2,0.6,N
-24.74799,-48.80531,308.3,0.62,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.8,1.3,N
-24.7463,-48.8118,303.4,0.62,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.6,1.3,N
-24.7504,-48.80829,317.9,0.62,0.71,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.8,2.8,N
-24.33489,-49.89639,310.3,0.73,0.76,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.1,3.4,N
-22.99714,-49.01117,303.1,0.7,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,287.2,7,N
-22.99524,-49.01856,367,0.7,0.75,2020-10-02,0324,N,VIIRS,h,2.0NRT,289.9,22.9,N
-22.9884,-49.01657,341.7,0.7,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.2,9.3,N
-23.02327,-46.93824,309.1,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,286.6,3.6,N
-23.02198,-46.94365,318.3,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,281.8,3.6,N
-22.88086,-47.39142,303.4,0.56,0.69,2020-10-02,0324,N,VIIRS,n,2.0NRT,288,3.6,N
-22.87312,-47.39552,322.6,0.56,0.69,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.3,5.7,N
-22.33499,-48.82328,319.6,0.7,0.75,2020-10-02,0324,N,VIIRS,n,2.0NRT,283.5,6.5,N
-22.92574,-44.90553,309.1,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.8,1.4,N
-22.22798,-47.41927,301.6,0.58,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.2,3.3,N
-22.2266,-47.42482,330.6,0.58,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.5,7.3,N
-22.22891,-47.41949,311.4,0.58,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.4,3.7,N
-22.22757,-47.42501,314.1,0.58,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.5,4.9,N
-22.22241,-47.41814,349.5,0.58,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.5,34.9,N
-22.22103,-47.4238,367,0.58,0.7,2020-10-02,0324,N,VIIRS,h,2.0NRT,292,27.1,N
-22.21454,-47.42239,304.9,0.58,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,286.9,27.1,N
-22.69002,-44.93552,308.9,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.4,2.9,N
-22.92558,-43.75393,307.8,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,296.2,2.3,N
-22.92485,-43.75725,317.8,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,297.3,2.2,N
-22.91973,-43.75593,322.6,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,298.5,2.2,N
-22.91462,-43.73001,347.1,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,295.8,5.8,N
-22.91389,-43.73333,347.5,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,296.2,8.3,N
-22.9073,-43.73863,313.6,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,297.3,5.2,N
-22.90877,-43.732,321.7,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,296.2,2.7,N
-22.90804,-43.73532,342.2,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,297.1,2.7,N
-22.90436,-43.7519,328.9,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,296.9,2.9,N
-22.79756,-44.2056,313.7,0.36,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.3,1.7,N
-22.90292,-43.73399,323.7,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,296.8,2.7,N
-22.51772,-44.11649,323.1,0.36,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,294,2.1,N
-22.51242,-44.11523,317.1,0.36,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,294.5,2.1,N
-22.2438,-43.00515,311.8,0.63,0.54,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.6,2.9,N
-21.02175,-48.16213,320.2,0.69,0.74,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.7,15.4,N
-21.01492,-48.16032,367,0.69,0.74,2020-10-02,0324,N,VIIRS,h,2.0NRT,291.6,15.4,N
-21.63293,-45.56891,313.3,0.47,0.64,2020-10-02,0324,N,VIIRS,n,2.0NRT,286.6,0.7,N
-21.62709,-45.56729,303,0.47,0.64,2020-10-02,0324,N,VIIRS,n,2.0NRT,286.6,0.7,N
-21.01704,-48.15549,309.6,0.69,0.74,2020-10-02,0324,N,VIIRS,n,2.0NRT,289,8.8,N
-21.01538,-48.1623,367,0.69,0.74,2020-10-02,0324,N,VIIRS,h,2.0NRT,291.7,8.8,N
-21.00862,-48.16022,299.9,0.69,0.74,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.3,8.8,N
-21.42046,-45.15616,311.4,0.44,0.63,2020-10-02,0324,N,VIIRS,n,2.0NRT,289,1.8,N
-21.41468,-45.15483,312.2,0.44,0.63,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.9,2,N
-20.58891,-47.49011,344.6,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.3,8.9,N
-20.58412,-47.48086,317.6,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.5,8.9,N
-20.58238,-47.48791,367,0.64,0.72,2020-10-02,0324,N,VIIRS,h,2.0NRT,292.9,8.9,N
-21.84347,-41.8907,323.4,0.55,0.51,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.4,2.7,N
-21.83886,-41.88928,303.6,0.55,0.51,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.8,4.2,N
-21.83614,-41.90265,310.2,0.55,0.51,2020-10-02,0324,N,VIIRS,n,2.0NRT,292.8,3.7,N
-20.58859,-47.48351,318.4,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.7,11.9,N
-21.83396,-41.88929,329.6,0.55,0.51,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.6,4.2,N
-21.83265,-41.8957,341.6,0.55,0.51,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.9,4.2,N
-20.58689,-47.49057,367,0.64,0.72,2020-10-02,0324,N,VIIRS,h,2.0NRT,292.9,23.4,N
-20.5821,-47.4811,308.2,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.9,2.9,N
-20.58039,-47.48822,311.8,0.64,0.72,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.9,2.7,N
-21.42166,-43.74115,298.2,0.36,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,286.3,2,N
-21.42087,-43.74474,345.7,0.36,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.9,5.4,N
-21.41562,-43.74331,331,0.36,0.58,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.8,2.8,N
-21.22353,-44.32583,301,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.1,2.7,N
-21.22621,-44.31399,324.6,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.2,3.3,N
-21.22531,-44.31795,331.5,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.4,3.3,N
-21.22442,-44.32189,330.3,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.1,2.7,N
-21.22798,-44.31116,303.1,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.4,1.3,N
-21.2271,-44.31517,315.3,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.9,1.8,N
-21.22623,-44.31916,306,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.7,1.8,N
-21.22537,-44.32309,315.2,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.7,2.6,N
-21.22161,-44.31381,313.3,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.1,1.8,N
-21.21988,-44.32168,315.4,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.2,2.6,N
-21.22075,-44.31772,328.1,0.4,0.6,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.2,1.8,N
-21.24009,-44.07278,314.4,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.7,2.1,N
-21.23925,-44.07661,306.2,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.8,2.1,N
-21.6962,-41.81479,330.5,0.54,0.51,2020-10-02,0324,N,VIIRS,n,2.0NRT,293.8,4.2,N
-21.34349,-43.44816,338.3,0.35,0.57,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.7,3.4,N
-21.33821,-43.44727,307.6,0.35,0.57,2020-10-02,0324,N,VIIRS,n,2.0NRT,291,0.9,N
-21.3375,-43.45048,307.4,0.35,0.57,2020-10-02,0324,N,VIIRS,n,2.0NRT,290,0.9,N
-20.64247,-46.17391,317.4,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.2,2.4,N
-20.64133,-46.17878,305.8,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.2,3.1,N
-20.1508,-47.62859,304.1,0.67,0.73,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.2,2.8,N
-20.48867,-45.98921,302,0.52,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.6,2.4,N
-20.48984,-45.98413,330.6,0.52,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,290.4,2.4,N
-20.28963,-46.78116,317.9,0.59,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.3,3.5,N
-20.28845,-46.78611,311.2,0.59,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,291,2.7,N
-20.28139,-46.7871,305.9,0.59,0.7,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.1,2.7,N
-21.06252,-43.26861,314.7,0.34,0.56,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.7,1.1,N
-20.41803,-46.04055,303.5,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.2,1.1,N
-20.41679,-46.04584,298.5,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,287.7,1.1,N
-20.41973,-46.04485,299.3,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.1,0.9,N
-20.41358,-46.04321,304.2,0.53,0.67,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.1,0.9,N
-20.50262,-44.95285,319.4,0.45,0.63,2020-10-02,0324,N,VIIRS,n,2.0NRT,291,3.7,N
-20.50029,-44.96321,303.6,0.45,0.63,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.1,1.7,N
-20.49677,-44.95168,320.5,0.45,0.63,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.2,1.8,N
-20.49092,-44.95055,303,0.45,0.63,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.8,1.8,N
-20.55156,-43.77462,304.7,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,288.2,2.9,N
-20.55239,-43.7708,320.3,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,289.1,1.4,N
-20.54706,-43.76923,300.7,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,289,1.4,N
-20.54571,-43.74937,306.5,0.38,0.59,2020-10-02,0324,N,VIIRS,n,2.0NRT,291.8,1.4,N
